"airline_name","airport_name","dep_iata","dep_time","top_airports","top_airlines","destination"
"Flair Airlines","Charlottetown Airport","YYZ","2023-08-08 18:05",3,8,"Domestic"
"Jazz Aviation","La Guardia Airport","YYZ","2023-08-08 18:10",17,30,"International"
"Lufthansa Cargo","Ottawa Macdonald-Cartier International Airport","YYZ","2023-08-08 18:10",11,10,"Domestic"
"Lufthansa","Ottawa Macdonald-Cartier International Airport","YYZ","2023-08-08 18:10",11,10,"Domestic"
"Lufthansa Cargo","Eleftherios Venizelos International Airport","YYZ","2023-08-08 18:10",1,10,"International"
"Lufthansa","Eleftherios Venizelos International Airport","YYZ","2023-08-08 18:10",1,10,"International"
"Jazz Aviation","Ronald Reagan Washington National Airport","YYZ","2023-08-08 18:10",4,30,"International"
"KLM Royal Dutch Airlines","Paris Charles de Gaulle Airport","YYZ","2023-08-08 18:15",1,6,"International"
"Air Canada","Frankfurt Airport","YYZ","2023-08-08 18:20",2,81,"International"
"Aer Lingus","Calgary International Airport","YYZ","2023-08-08 18:20",19,3,"Domestic"
"United Airlines","Seattle-Tacoma International Airport","YYZ","2023-08-08 18:20",2,31,"International"
"Air Canada","Halifax Stanfield International Airport","YYZ","2023-08-08 18:25",8,81,"Domestic"
"Jazz Aviation","Timmins/Victor M. Power Airport","YYZ","2023-08-08 18:25",3,30,"Domestic"
"Jazz Aviation","Baltimore-Washington International Airport","YYZ","2023-08-08 18:25",2,30,"International"
"Air Canada","Salt Lake City International Airport","YYZ","2023-08-08 18:25",1,81,"International"
"British Airways","London Heathrow Airport","YYZ","2023-08-08 18:30",2,3,"International"
"Westjet","Edmonton International Airport","YYZ","2023-08-08 18:30",12,11,"Domestic"
"Cathay Pacific Airways","Vancouver International Airport","YYZ","2023-08-08 18:30",16,2,"Domestic"
"Air Canada","Jean Lesage International Airport","YYZ","2023-08-08 18:30",3,81,"Domestic"
"Qantas Airways","Chicago O'Hare International Airport","YYZ","2023-08-08 18:30",11,5,"International"
"Air Canada","Newark Liberty International Airport","YYZ","2023-08-08 18:30",13,81,"International"
"Air Canada","George Bush Intercontinental Airport","YYZ","2023-08-08 18:30",3,81,"International"
"Brussels Airlines","Brussels Airport","YYZ","2023-08-08 18:30",1,1,"International"
"United Airlines","Denver International Airport","YYZ","2023-08-08 18:30",4,31,"International"
"United Airlines","Los Angeles International Airport","YYZ","2023-08-08 18:30",5,31,"International"
"Lufthansa Cargo","London Heathrow Airport","YYZ","2023-08-08 18:35",2,10,"International"
"Lufthansa","London Heathrow Airport","YYZ","2023-08-08 18:35",2,10,"International"
"Air Canada","North Bay/Jack Garland Airport","YYZ","2023-08-08 18:40",2,81,"Domestic"
"United Airlines","Cincinnati/Northern Kentucky International Airport","YYZ","2023-08-08 18:45",2,31,"International"
"United Airlines","Washington Dulles International Airport","YYZ","2023-08-08 18:50",5,31,"International"
"Endeavor Air","La Guardia Airport","YYZ","2023-08-08 18:51",17,6,"International"
"United Airlines","San Francisco International Airport","YYZ","2023-08-08 19:00",4,31,"International"
"United Airlines","Minneapolis-St Paul International Airport","YYZ","2023-08-08 19:00",5,31,"International"
"United Airlines","Detroit Metropolitan Wayne County Airport","YYZ","2023-08-08 19:00",4,31,"International"
"Air Canada","Winnipeg J. A. Richardson International Airport","YYZ","2023-08-08 19:00",12,81,"Domestic"
"Austrian","Vancouver International Airport","YYZ","2023-08-08 19:00",16,9,"Domestic"
"Air Canada","Edinburgh Airport","YYZ","2023-08-08 19:05",1,81,"International"
"Delta Air Lines","Minneapolis-St Paul International Airport","YYZ","2023-08-08 19:06",5,10,"International"
"Air Canada","Newark Liberty International Airport","YYZ","2023-08-08 19:10",13,81,"International"
"Air Canada","John Glenn Columbus International Airport","YYZ","2023-08-08 19:10",2,81,"International"
"Air Canada","Portland International Airport","YYZ","2023-08-08 19:10",1,81,"International"
